record_id,session_id,timestamp_iso,pump_model,firmware_version,entry_time_ms,total_keypresses,large_up_count,small_up_count,small_down_count,large_down_count,correction_count,boundary_hit_count,large_btn_ratio,golden_path_ratio,final_rate_ml_h,intended_rate_ml_h,error_magnitude_ml_h,relative_error,confirmed_incorrect,drug_unit_used,drug_id,drug_name,drug_library_used,guardrail_soft_min,guardrail_soft_max,guardrail_hard_min,guardrail_hard_max,guardrail_warning_shown,guardrail_override,guardrail_blocked,rate_within_soft_limits,vtbi_set,vtbi_value_ml,kvo_rate_ml_h,bolus_delivered,bolus_volume_ml,secondary_infusion,patient_weight_kg,pressure_alarm_level,days_since_maintenance,battery_level_pct,firmware_version_risk,network_connected,drug_library_age_days,config_drift_score,recent_occlusion_alarms,alarms_during_session,risk_label,risk_score,risk_reasons
alaris_0436_neglected,alaris-19d1a8c189e-01b3,2026-03-23T11:54:41.771Z,alaris_gp,7.2.0,6417,8,0,7,1,0,1,2,0,1.333,8,8,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,0,0,1,0,0,0,70,5,102,48,0,0,241,0.601,2,0,medium,0.37,"R13: VTBI not set — no infusion completion detection|R15: Boundary hit during rate entry — operator tested limits|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard"
alaris_0437_ideal,alaris-19d1a8c189f-01b4,2026-03-23T11:54:41.771Z,alaris_gp,9.12,4059,11,2,1,8,0,1,0,0.182,2.75,28.687,39.844,11.157,0.28,1,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,1,0,0,1,1,510,1,0,0,0,85,5,16,92,0,1,5,0.029,0,0,high,0.84,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)"
alaris_0438_neglected,alaris-19d1a8c18a2-01b5,2026-03-23T11:54:41.773Z,alaris_gp,7.2.0,1867,3,1,2,0,0,0,0,0.333,1,17.531,18.562,1.031,0.0555,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,55,5,197,35,0,0,216,0.515,4,0,medium,0.485,"R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0439_ideal,alaris-19d1a8c18a3-01b6,2026-03-23T11:54:41.773Z,alaris_gp,9.12,2492,8,1,7,0,0,0,0,0.125,1,26.111,26.667,0.556,0.0208,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,14,89,0,1,10,0.02,0,0,low,0,""
alaris_0440_ideal,alaris-19d1a8c18a4-01b7,2026-03-23T11:54:41.773Z,alaris_gp,9.12,1564,5,0,5,0,0,0,0,0,1,7,7,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,21,88,0,1,1,0.039,0,0,low,0,""
alaris_0441_cyber_risk,alaris-19d1a8c18a5-01b8,2026-03-23T11:54:41.773Z,alaris_gp,6.0.2,1097,3,0,3,0,0,0,0,0,1,13,13,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,149,79,1,1,1,0.289,2,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0442_ideal,alaris-19d1a8c18a6-01b9,2026-03-23T11:54:41.773Z,alaris_gp,9.12,630,2,0,2,0,0,0,0,0,1,8.4,8.4,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,64,5,22,80,0,1,14,0.043,0,0,low,0,""
alaris_0443_cyber_risk,alaris-19d1a8c18a7-01ba,2026-03-23T11:54:41.773Z,alaris_gp,8.1.3,1494,4,0,4,0,0,0,0,0,1,6,6,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,161,85,1,1,13,0.083,1,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0444_emergency,alaris-19d1a8c18a8-01bb,2026-03-23T11:54:41.773Z,alaris_gp,9.12,1683,8,5,3,0,0,0,0,0.625,1,153,173,20,0.1156,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,128,44,0,1,37,0.149,1,0,medium,0.455,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0445_emergency,alaris-19d1a8c18a9-01bc,2026-03-23T11:54:41.773Z,alaris_gp,9.12,1883,9,6,3,0,0,0,0,0.667,1,163,160,3,0.0187,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,184,36,0,0,24,0.323,1,0,medium,0.325,"R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0446_ideal,alaris-19d1a8c18aa-01bd,2026-03-23T11:54:41.773Z,alaris_gp,9.12,626,2,1,1,0,0,0,0,0.5,1,23.1,24.544,1.444,0.0588,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,77,5,3,88,0,1,8,0.021,0,0,low,0,""
alaris_0447_ideal,alaris-19d1a8c18ab-01be,2026-03-23T11:54:41.773Z,alaris_gp,9.12,3731,10,1,6,3,0,1,0,0.1,2.5,26.662,31.106,4.444,0.1429,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,1,0,0,1,1,510,1,0,0,0,79,5,17,88,0,1,4,0.019,0,0,medium,0.4,"R10: 10% dose error (≥10% relative error)"
alaris_0448_neglected,alaris-19d1a8c18ac-01bf,2026-03-23T11:54:41.773Z,alaris_gp,7.2.0,6310,10,0,7,3,0,1,0,0,2.5,14,18,4,0.2222,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,0,0,1,0,0,0,70,5,185,28,0,0,237,0.53,3,0,medium,0.51,"R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0449_ideal,alaris-19d1a8c18ad-01c0,2026-03-23T11:54:41.773Z,alaris_gp,9.12,0,10,1,9,0,0,0,0,0.1,1,41.4,41.4,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,1,1,0,0,0,0,1,0,0,0,92,5,16,89,0,1,8,0.045,0,0,medium,0.475,"R11: Soft guardrail warning overridden by operator|R13: VTBI not set — no infusion completion detection"
alaris_0450_neglected,alaris-19d1a8c18ae-01c1,2026-03-23T11:54:41.773Z,alaris_gp,7.2.0,625,1,0,1,0,0,0,0,0,1,3,3,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,0,0,1,0,0,0,70,5,267,47,0,0,251,0.506,5,0,medium,0.51,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0451_neglected,alaris-19d1a8c18af-01c2,2026-03-23T11:54:41.773Z,alaris_gp,7.2.0,6231,10,2,8,0,0,0,0,0.2,1,32.222,33.333,1.111,0.0333,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,0,0,1,0,0,0,70,5,271,29,0,0,321,0.304,1,0,medium,0.35,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring"
alaris_0452_neglected,alaris-19d1a8c18b0-01c3,2026-03-23T11:54:41.773Z,alaris_gp,7.2.0,2456,4,0,4,0,0,0,0,0,1,6,7,1,0.1429,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,0,0,1,0,0,0,70,5,351,15,0,0,125,0.636,2,0,medium,0.545,"R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R17: Battery critically low (<20%)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard"
alaris_0453_emergency,alaris-19d1a8c18b1-01c4,2026-03-23T11:54:41.773Z,alaris_gp,9.12,1464,7,3,3,1,0,1,0,0.429,1.4,132,124,8,0.0645,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,202,41,0,0,37,0.32,1,0,medium,0.325,"R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0454_ideal,alaris-19d1a8c18b2-01c5,2026-03-23T11:54:41.773Z,alaris_gp,9.12,6572,20,20,0,0,0,0,1,1,1,1.2,1.902,0.702,0.3691,1,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,6,92,0,1,8,0.021,0,0,high,0.86,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits"
alaris_0455_ideal,alaris-19d1a8c18b3-01c6,2026-03-23T11:54:41.773Z,alaris_gp,9.12,3134,8,1,2,5,0,1,0,0.125,1.143,9,14,5,0.3571,1,mg/h,morphine,MORPHINE,1,1,10,0.5,20,1,0,0,1,1,510,1,0,0,0,70,5,17,88,0,1,9,0.015,0,0,high,0.84,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)"
alaris_0456_neglected,alaris-19d1a8c18b4-01c7,2026-03-23T11:54:41.773Z,alaris_gp,7.2.0,28294,45,0,0,3,42,0,0,0.933,1,0.577,0.537,0.04,0.0745,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,0,0,1,0,0,0,70,5,284,25,0,0,259,0.332,1,0,medium,0.35,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring"
alaris_0457_neglected,alaris-19d1a8c18b6-01c8,2026-03-23T11:54:41.774Z,alaris_gp,7.2.0,0,0,0,0,0,0,0,0,0,1,10,11,1,0.0909,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,0,0,1,0,0,0,70,5,280,17,0,0,137,0.456,3,0,medium,0.515,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R17: Battery critically low (<20%)|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0458_neglected,alaris-19d1a8c18b7-01c9,2026-03-23T11:54:41.774Z,alaris_gp,7.2.0,4383,7,6,1,0,0,0,0,0.857,1,50.556,48.889,1.667,0.0341,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,0,0,1,0,0,0,70,5,142,26,0,0,205,0.767,1,0,medium,0.35,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard"
alaris_0459_ideal,alaris-19d1a8c18b8-01ca,2026-03-23T11:54:41.774Z,alaris_gp,9.12,6558,20,20,0,0,0,0,1,1,1,1.2,2.003,0.803,0.4009,1,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,12,99,0,1,0,0.034,0,0,high,0.86,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits"
alaris_0460_ideal,alaris-19d1a8c18b9-01cb,2026-03-23T11:54:41.774Z,alaris_gp,9.12,2480,8,0,8,0,0,0,0,0,1,10,10,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,0,94,0,1,6,0.014,0,0,low,0,""
alaris_0461_ideal,alaris-19d1a8c18ba-01cc,2026-03-23T11:54:41.774Z,alaris_gp,9.12,934,3,0,2,1,0,1,0,0,3,11,11,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,0,0,1,0,0,0,70,5,12,85,0,1,12,0.03,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0462_ideal,alaris-19d1a8c18bb-01cd,2026-03-23T11:54:41.774Z,alaris_gp,9.12,3734,10,1,3,6,0,1,0,0.1,1.429,9,15,6,0.4,1,U/h,insulin,INSULIN,1,1,10,0.5,50,1,0,0,1,1,510,1,0,0,0,70,5,26,92,0,1,14,0.043,0,0,high,0.84,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)"
alaris_0463_emergency,alaris-19d1a8c18bc-01ce,2026-03-23T11:54:41.774Z,alaris_gp,9.12,622,3,0,0,1,2,0,0,0.667,1,79,108,29,0.2685,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,261,31,0,1,36,0.265,3,0,high,0.935,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0464_emergency,alaris-19d1a8c18bd-01cf,2026-03-23T11:54:41.774Z,alaris_gp,9.12,4186,20,18,2,0,0,0,0,0.9,1,282,342,60,0.1754,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,179,51,0,0,55,0.115,1,0,high,0.875,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0465_ideal,alaris-19d1a8c18be-01d0,2026-03-23T11:54:41.774Z,alaris_gp,9.12,1575,5,0,0,5,0,0,0,0,1,5,5,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,12,98,0,1,0,0.013,0,0,low,0,""
alaris_0466_ideal,alaris-19d1a8c18bf-01d1,2026-03-23T11:54:41.774Z,alaris_gp,9.12,1905,6,2,4,0,0,0,0,0.333,1,1.024,1.034,0.01,0.0097,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,1,85,0,1,0,0.043,0,0,low,0,""
alaris_0467_ideal,alaris-19d1a8c18c0-01d2,2026-03-23T11:54:41.774Z,alaris_gp,9.12,945,3,0,3,0,0,0,0,0,1,9.3,9.3,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,0,0,1,0,0,0,62,5,1,97,0,1,3,0.011,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0468_ideal,alaris-19d1a8c18c1-01d3,2026-03-23T11:54:41.774Z,alaris_gp,9.12,325,1,0,1,0,0,0,0,0,1,3,3,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,6,84,0,1,10,0.024,0,0,low,0,""
alaris_0469_ideal,alaris-19d1a8c18c2-01d4,2026-03-23T11:54:41.774Z,alaris_gp,9.12,1243,4,1,3,0,0,0,0,0.25,1,22.612,22.612,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,67,5,22,90,0,1,3,0,0,0,low,0,""
alaris_0470_cyber_risk,alaris-19d1a8c18c3-01d5,2026-03-23T11:54:41.774Z,alaris_gp,7.1.0,1854,5,0,5,0,0,0,0,0,1,11.812,11.812,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,63,5,31,67,1,1,11,0.102,2,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0471_ideal,alaris-19d1a8c18c4-01d6,2026-03-23T11:54:41.774Z,alaris_gp,9.12,8246,26,17,9,0,0,0,0,0.654,1,1.179,1.209,0.03,0.0248,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,12,87,0,1,5,0.035,0,0,low,0,""
alaris_0472_ideal,alaris-19d1a8c18c5-01d7,2026-03-23T11:54:41.774Z,alaris_gp,9.12,3131,8,1,2,5,0,1,0,0.125,1.143,9,14,5,0.3571,1,U/h,insulin,INSULIN,1,1,10,0.5,50,1,0,0,1,1,510,1,0,0,0,70,5,10,94,0,1,5,0.013,0,0,high,0.84,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)"
alaris_0473_ideal,alaris-19d1a8c18c6-01d8,2026-03-23T11:54:41.774Z,alaris_gp,9.12,3764,10,1,3,6,0,1,0,0.1,1.429,9,15,6,0.4,1,U/h,insulin,INSULIN,1,1,10,0.5,50,1,0,0,1,1,510,1,0,0,0,70,5,11,85,0,1,14,0.029,0,0,high,0.84,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)"
alaris_0474_ideal,alaris-19d1a8c18c7-01d9,2026-03-23T11:54:41.774Z,alaris_gp,9.12,1893,6,0,6,0,0,0,0,0,1,11.137,11.137,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,54,5,29,92,0,1,12,0.032,0,0,low,0,""
alaris_0475_emergency,alaris-19d1a8c18c8-01da,2026-03-23T11:54:41.774Z,alaris_gp,9.12,8857,42,41,1,0,0,0,0,0.976,1,511,398,113,0.2839,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,189,52,0,1,28,0.136,3,0,high,1,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0476_emergency,alaris-19d1a8c18c9-01db,2026-03-23T11:54:41.774Z,alaris_gp,9.12,847,4,0,4,0,0,0,0,0,1,104,124,20,0.1613,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,1,510,1,0,0,0,70,5,142,34,0,0,46,0.157,3,0,medium,0.46,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0477_ideal,alaris-19d1a8c18ca-01dc,2026-03-23T11:54:41.774Z,alaris_gp,9.12,1596,5,1,4,0,0,0,0,0.2,1,26.719,26.719,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,75,5,2,96,0,1,2,0.05,0,0,low,0,""
alaris_0478_ideal,alaris-19d1a8c18cb-01dd,2026-03-23T11:54:41.774Z,alaris_gp,9.12,6655,20,20,0,0,0,0,1,1,1,1.2,1.427,0.227,0.1591,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,4,100,0,1,14,0.022,0,0,medium,0.42,"R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits"
alaris_0479_ideal,alaris-19d1a8c18cc-01de,2026-03-23T11:54:41.774Z,alaris_gp,9.12,6630,20,20,0,0,0,0,1,1,1,1.2,1.457,0.257,0.1764,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,30,89,0,1,7,0.009,0,0,medium,0.42,"R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits"
alaris_0480_emergency,alaris-19d1a8c18ce-01df,2026-03-23T11:54:41.775Z,alaris_gp,9.12,7773,37,33,4,0,0,0,0,0.892,1,434,372,62,0.1667,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,1,510,1,0,0,0,70,5,55,44,0,0,13,0.314,1,0,high,0.85,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R18: Not connected to Gateway — no remote monitoring"
alaris_0481_ideal,alaris-19d1a8c18cf-01e0,2026-03-23T11:54:41.775Z,alaris_gp,9.12,1264,4,0,4,0,0,0,0,0,1,6,6,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,9,84,0,1,8,0.015,0,0,low,0,""
alaris_0482_ideal,alaris-19d1a8c18d0-01e1,2026-03-23T11:54:41.775Z,alaris_gp,9.12,951,3,0,3,0,0,0,0,0,1,5,5,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,16,86,0,1,13,0.031,0,0,low,0,""
alaris_0483_neglected,alaris-19d1a8c18d1-01e2,2026-03-23T11:54:41.775Z,alaris_gp,7.2.0,8824,14,5,9,0,0,0,0,0.357,1,49.444,50.556,1.112,0.022,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,0,0,1,0,0,0,70,5,369,37,0,0,265,0.619,5,0,high,0.8,"R06: No maintenance in >1 year (>365 days)|R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0484_emergency,alaris-19d1a8c18d2-01e3,2026-03-23T11:54:41.775Z,alaris_gp,9.12,3150,15,10,5,0,0,0,0,0.667,1,205,207,2,0.0097,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,1,510,1,0,0,0,70,5,192,77,0,1,47,0.251,2,0,high,0.78,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R12: MANUAL mode — no drug library protection"
alaris_0485_neglected,alaris-19d1a8c18d3-01e4,2026-03-23T11:54:41.775Z,alaris_gp,7.2.0,4351,7,0,7,0,0,0,0,0,1,22.5,20.625,1.875,0.0909,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,0,0,1,0,0,0,100,5,378,42,0,0,194,0.569,5,0,high,0.8,"R06: No maintenance in >1 year (>365 days)|R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0486_emergency,alaris-19d1a8c18d4-01e5,2026-03-23T11:54:41.775Z,alaris_gp,9.12,4214,20,12,8,0,0,0,0,0.6,1,228,198,30,0.1515,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,161,75,0,0,27,0.5,0,0,high,0.875,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0487_ideal,alaris-19d1a8c18d5-01e6,2026-03-23T11:54:41.775Z,alaris_gp,9.12,0,0,0,0,0,0,0,0,0,1,8.25,8.25,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,88,5,27,89,0,1,14,0.011,0,0,low,0,""
alaris_0488_emergency,alaris-19d1a8c18d6-01e7,2026-03-23T11:54:41.775Z,alaris_gp,9.12,3174,15,15,0,0,0,0,0,1,1,250,338,88,0.2604,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,68,55,0,1,29,0.4,3,0,high,1,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0489_emergency,alaris-19d1a8c18d7-01e8,2026-03-23T11:54:41.775Z,alaris_gp,9.12,4243,20,10,8,2,0,1,0,0.5,1.25,206,256,50,0.1953,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,145,68,0,1,59,0.187,3,0,high,0.885,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0490_neglected,alaris-19d1a8c18d8-01e9,2026-03-23T11:54:41.775Z,alaris_gp,7.2.0,2549,4,0,4,0,0,0,0,0,1,6,5,1,0.2,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,0,0,1,0,0,0,70,5,323,50,0,0,150,0.721,1,0,medium,0.51,"R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard"
alaris_0491_cyber_risk,alaris-19d1a8c18d9-01ea,2026-03-23T11:54:41.775Z,alaris_gp,6.0.2,374,1,0,0,1,0,0,0,0,1,6.675,6.675,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,89,5,157,52,1,1,19,0.052,0,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0492_ideal,alaris-19d1a8c18da-01eb,2026-03-23T11:54:41.775Z,alaris_gp,9.12,2520,8,0,0,8,0,0,0,0,1,12.222,12.222,0,0,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,1,93,0,1,2,0.009,0,0,low,0,""
alaris_0493_ideal,alaris-19d1a8c18db-01ec,2026-03-23T11:54:41.775Z,alaris_gp,9.12,6564,20,20,0,0,0,0,1,1,1,1.2,1.836,0.636,0.3464,1,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,5,83,0,1,7,0.039,0,0,high,0.86,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits"
alaris_0494_ideal,alaris-19d1a8c18dc-01ed,2026-03-23T11:54:41.775Z,alaris_gp,9.12,4037,13,5,8,0,0,0,0,0.385,1,48.889,47.222,1.667,0.0353,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,14,96,0,1,13,0.016,0,0,low,0,""
alaris_0495_ideal,alaris-19d1a8c18dd-01ee,2026-03-23T11:54:41.775Z,alaris_gp,9.12,612,2,0,2,0,0,0,0,0,1,4,4,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,27,86,0,1,8,0.041,0,0,low,0,""
